0.66292
0.58374
0.54578
0.58584
0.4778
0.39678
0.38613
0.40017
0.39586
0.36735
0.33454
0.33822
0.3377
0.33549
0.34494
0.3296
0.32475
0.30341
0.2963
0.26737
0.25409
0.24385
0.23033
0.20746
0.22061
0.21801
0.1974
0.17597
0.16829
0.1999
0.22017
0.20907
0.18774
0.18203
0.19026
0.20531
0.26252
0.27233
0.29691
0.33217
0.36656
0.34896
0.33574
0.34784
0.37462
0.41586
0.43303
0.45394
0.41512
0.45057
0.4309
0.41239
0.38646
0.33435
0.29892
0.29479
0.31531
0.32321
0.33092
0.32088
0.31272
0.3238
0.42941
0.51209
0.60463
0.67948
0.72807
0.70892
0.72202
0.7211
0.72288
0.71843
0.7317
0.77524
1.02
